"replicate_index","scenario_label","data_n","data_set_index","global_data_set_index","data_set_attempt","start_index","true_beta_1","true_beta_2","true_beta_3","true_gamma_1","true_gamma_2","gamma_start_1","gamma_start_2","censoring_proportion","treated_above","treated_below","control_above","control_below","skipped","skip_reason","converged","error","beta_1_value","beta_1_bias","beta_1_absolute_bias","beta_1_rmse","beta_1_squared_bias","beta_1_interval_lower","beta_1_interval_upper","beta_1_covered","beta_2_value","beta_2_bias","beta_2_absolute_bias","beta_2_rmse","beta_2_squared_bias","beta_2_interval_lower","beta_2_interval_upper","beta_2_covered","beta_3_value","beta_3_bias","beta_3_absolute_bias","beta_3_rmse","beta_3_squared_bias","beta_3_interval_lower","beta_3_interval_upper","beta_3_covered","gamma_1_value","gamma_1_bias","gamma_1_absolute_bias","gamma_1_rmse","gamma_1_squared_bias","gamma_1_interval_lower","gamma_1_interval_upper","gamma_1_covered","gamma_2_value","gamma_2_bias","gamma_2_absolute_bias","gamma_2_rmse","gamma_2_squared_bias","gamma_2_interval_lower","gamma_2_interval_upper","gamma_2_covered"
1,"n600-b1_2-b2_2p5-b3_2p5",600,1,1,1,1,0.6931472,0.9162907,0.9162907,1.5,1.8,1,1.3,0.0916666666666667,176,99,215,110,FALSE,NA,TRUE,NA,0.695214669078453,0.00206746907845268,0.00206746907845268,0.00206746907845268,4.27442839035796e-06,0.383584403162455,1.00171365043857,1,1.06285971916425,0.146569019164251,0.146569019164251,0.146569019164251,0.0214824773787705,0.793184249519173,1.34102204264913,1,1.13220029603944,0.215909596039437,0.215909596039437,0.215909596039437,0.046616953661913,0.747405478043862,1.51695480818549,1,1.47840054414886,-0.0215994558511396,0.0215994558511396,0.0215994558511396,0.000466536493065331,1.40206583165001,1.56463605246561,1,1.81341398431364,0.0134139843136423,0.0134139843136423,0.0134139843136423,0.000179934975166641,1.78179704306076,1.93122893691042,1
1,"n600-b1_2-b2_2p5-b3_2p5",600,2,2,1,1,0.6931472,0.9162907,0.9162907,1.5,1.8,1,1.3,0.0816666666666667,193,114,206,87,FALSE,NA,TRUE,NA,0.950996117842043,0.257848917842043,0.257848917842043,0.257848917842043,0.0664860644323125,0.616627668827365,1.29212254105822,1,1.26274593909244,0.346455239092438,0.346455239092438,0.346455239092438,0.120031232694598,0.952568187110465,1.58328111481141,0,0.380256540191135,-0.536034159808865,0.536034159808865,0.536034159808865,0.287332620481996,-0.0195755786188254,0.775521186984041,0,1.51429430497766,0.0142943049776594,0.0142943049776594,0.0142943049776594,0.000204327154794338,1.43243951344361,1.60594123554181,1,1.72606878175746,-0.0739312182425422,0.0739312182425422,0.0739312182425422,0.00546582503082641,1.67595245738979,1.8404945073608,1
1,"n600-b1_2-b2_2p5-b3_2p5",600,3,3,1,1,0.6931472,0.9162907,0.9162907,1.5,1.8,1,1.3,0.08,197,84,207,112,FALSE,NA,TRUE,NA,0.840378424463379,0.147231224463379,0.147231224463379,0.147231224463379,0.0216770334569858,0.518934897170466,1.17005738133932,1,1.10305376735822,0.186763067358217,0.186763067358217,0.186763067358217,0.0348804433290497,0.830677493052826,1.37926882914775,1,0.702129017845132,-0.214161682154868,0.214161682154868,0.214161682154868,0.0458652261034025,0.310505258031386,1.08726933378235,1,1.53715698369425,0.0371569836942467,0.0371569836942467,0.0371569836942467,0.00138064143725451,1.4327085546433,1.71006427146626,1,1.82246897228132,0.0224689722813223,0.0224689722813223,0.0224689722813223,0.000504854715378829,1.63105712507877,2.02184184879164,1
1,"n600-b1_2-b2_2p5-b3_2p5",600,4,4,1,1,0.6931472,0.9162907,0.9162907,1.5,1.8,1,1.3,0.1,192,92,211,105,FALSE,NA,TRUE,NA,0.994068743308715,0.300921543308715,0.300921543308715,0.300921543308715,0.0905537752272988,0.670877555940886,1.32479694693896,1,1.08025629652307,0.16396559652307,0.16396559652307,0.16396559652307,0.0268847168431662,0.795278964343296,1.37376906028205,1,0.591513759369861,-0.324776940630139,0.324776940630139,0.324776940630139,0.105480061165073,0.19911241089559,0.983336945603001,1,1.51651904972889,0.0165190497288923,0.0165190497288923,0.0165190497288923,0.000272879003945616,1.42353186157322,1.722871948797,1,1.82813783208968,0.0281378320896846,0.0281378320896846,0.0281378320896846,0.000791737594707283,1.69081094698337,2.06428872393631,1
1,"n600-b1_2-b2_2p5-b3_2p5",600,5,5,1,1,0.6931472,0.9162907,0.9162907,1.5,1.8,1,1.3,0.0583333333333333,188,123,207,82,FALSE,NA,TRUE,NA,0.634972204086689,-0.0581749959133108,0.0581749959133108,0.0581749959133108,0.00338433014951372,0.331312063128372,0.946959189198055,1,0.940322152085137,0.0240314520851371,0.0240314520851371,0.0240314520851371,0.000577510689320242,0.650986376844803,1.2412901603257,1,1.18843288562264,0.272142185622635,0.272142185622635,0.272142185622635,0.0740613691954648,0.800173047250605,1.56824781205733,1,1.52060629505477,0.0206062950547703,0.0206062950547703,0.0206062950547703,0.000424619395884251,1.49122820703778,1.65133179113049,1,1.79634486320561,-0.00365513679439355,0.00365513679439355,0.00365513679439355,1.33600249857296e-05,1.73890944691775,1.89907260600386,1
1,"n600-b1_2-b2_2p5-b3_2p5",600,6,6,1,1,0.6931472,0.9162907,0.9162907,1.5,1.8,1,1.3,0.0666666666666667,209,95,197,99,FALSE,NA,TRUE,NA,1.0030697191746,0.309922519174599,0.309922519174599,0.309922519174599,0.0960519678915295,0.678592566482262,1.32634102599727,1,0.857385992689426,-0.0589047073105737,0.0589047073105737,0.0589047073105737,0.00346976454334436,0.579179771354367,1.14602030281306,1,0.971316084790172,0.0550253847901718,0.0550253847901718,0.0550253847901718,0.00302779297130647,0.581684844341057,1.36072145026949,1,1.48664714271823,-0.0133528572817676,0.0133528572817676,0.0133528572817676,0.000178298797587254,1.43105521747907,1.5937124312953,1,1.74208281539954,-0.0579171846004611,0.0579171846004611,0.0579171846004611,0.00335440027204389,1.68074387486285,1.84047419716774,1
1,"n600-b1_2-b2_2p5-b3_2p5",600,7,7,1,1,0.6931472,0.9162907,0.9162907,1.5,1.8,1,1.3,0.0583333333333333,211,92,185,112,FALSE,NA,TRUE,NA,0.660841105285957,-0.0323060947140427,0.0323060947140427,0.0323060947140427,0.0010436837556727,0.35650285589871,0.96374940839025,1,0.877227078219181,-0.0390636217808186,0.0390636217808186,0.0390636217808186,0.00152596654663484,0.61426546008401,1.14836764634458,1,0.71000973963923,-0.20628096036077,0.20628096036077,0.20628096036077,0.0425518346073614,0.332308766337766,1.08146576917207,1,1.45352581846909,-0.0464741815309098,0.0464741815309098,0.0464741815309098,0.00215984954896795,1.30744142556953,1.63572514746738,1,1.86686323963337,0.0668632396333682,0.0668632396333682,0.0668632396333682,0.00447069281426921,1.73507110098172,2.04889311659822,1
1,"n600-b1_2-b2_2p5-b3_2p5",600,8,8,1,1,0.6931472,0.9162907,0.9162907,1.5,1.8,1,1.3,0.0766666666666667,209,92,203,96,FALSE,NA,TRUE,NA,0.80515700029727,0.11200980029727,0.11200980029727,0.11200980029727,0.0125461953626343,0.467966438720191,1.14284179882427,1,0.942663598806376,0.0263728988063757,0.0263728988063757,0.0263728988063757,0.000695529791451334,0.652462970861515,1.23959131363254,1,0.921222264477889,0.00493156447788856,0.00493156447788856,0.00493156447788856,2.43203281995723e-05,0.521183381817691,1.31627203507324,1,1.49267062397769,-0.00732937602230965,0.00732937602230965,0.00732937602230965,5.37197528764077e-05,1.43431657151359,1.63788549734482,1,1.81048578333226,0.0104857833322594,0.0104857833322594,0.0104857833322594,0.000109951652091088,1.72712320134401,2.04122676408169,1
1,"n600-b1_2-b2_2p5-b3_2p5",600,9,9,1,1,0.6931472,0.9162907,0.9162907,1.5,1.8,1,1.3,0.07,188,96,208,108,FALSE,NA,TRUE,NA,0.806506477059061,0.113359277059061,0.113359277059061,0.113359277059061,0.0128503256953529,0.497481881618444,1.11711312145077,1,0.99634634972577,0.0800556497257703,0.0800556497257703,0.0800556497257703,0.00640890705301522,0.728713155779922,1.27141753644418,1,0.662941814087176,-0.253348885912824,0.253348885912824,0.253348885912824,0.0641856579932693,0.289082125935909,1.03474859942789,1,1.58448388216873,0.0844838821687288,0.0844838821687288,0.0844838821687288,0.00713752634629966,1.48024839685097,1.83006114701845,1,1.88253624631271,0.0825362463127057,0.0825362463127057,0.0825362463127057,0.00681223195539163,1.75127919198155,2.14593296730903,1
1,"n600-b1_2-b2_2p5-b3_2p5",600,10,10,1,1,0.6931472,0.9162907,0.9162907,1.5,1.8,1,1.3,0.085,195,97,198,110,FALSE,NA,TRUE,NA,0.798604161444993,0.105456961444993,0.105456961444993,0.105456961444993,0.0111211707172108,0.489040830190495,1.10736909411286,1,0.955830817001484,0.0395401170014836,0.0395401170014836,0.0395401170014836,0.00156342085249101,0.681661454768266,1.23606927635978,1,0.74430462445031,-0.17198607554969,0.17198607554969,0.17198607554969,0.0295792101829838,0.36714392653693,1.1196804485383,1,1.54129290462157,0.0412929046215664,0.0412929046215664,0.0412929046215664,0.00170510397208578,1.45065578526912,1.67000199914587,1,1.8771392052592,0.0771392052591982,0.0771392052591982,0.0771392052591982,0.0059504569880207,1.60267020211784,2.03981607463083,1
